item_id,item_name,item_description,current_price,store,category_tags,image_url,price_date
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.11,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,5/7/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.08,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,6/10/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.94,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,7/8/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.02,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,8/5/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.01,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,9/8/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.01,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,10/10/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.18,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,11/11/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.98,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,12/9/2024
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.08,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,1/7/2025
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.13,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,2/9/2025
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.06,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,3/13/2025
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.08,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,4/13/2025
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.22,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,5/15/2025
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.27,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,6/19/2025
13002,Whole Wheat Bread,Whole wheat bread loaf 675g,4.14,Loblaws,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,7/24/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.29,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,1/15/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.24,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,2/15/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.36,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,3/18/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.4,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,4/20/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.35,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,5/21/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.4,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,6/24/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.33,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,7/27/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.38,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,8/24/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.38,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,9/21/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.44,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,10/25/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.33,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,11/23/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.47,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,12/23/2022
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.53,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,1/23/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.45,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,2/22/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.41,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,3/22/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.54,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,4/26/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.4,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,5/30/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.51,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,6/29/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.5,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,8/2/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.64,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,9/2/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.56,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,10/4/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.62,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,11/1/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.48,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,11/29/2023
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.49,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,1/2/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.69,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,2/5/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.67,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,3/7/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.52,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,4/6/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.55,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,5/7/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.68,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,6/10/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.68,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,7/8/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.65,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,8/5/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.76,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,9/8/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.75,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,10/10/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.66,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,11/11/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.73,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,12/9/2024
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.73,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,1/7/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.74,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,2/9/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.82,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,3/13/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.75,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,4/13/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.68,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,5/15/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.67,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,6/19/2025
23002,Whole Wheat Bread,Whole wheat bread loaf 675g,3.84,Costco,"groceries,bakery,healthy",https://example.com/whole-wheat-bread.jpg,7/24/2025
3003,Bagels (6 pack),Plain bagels 6 count,4.91,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/15/2022
3003,Bagels (6 pack),Plain bagels 6 count,4.86,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/15/2022
3003,Bagels (6 pack),Plain bagels 6 count,4.99,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/18/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.03,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/20/2022
3003,Bagels (6 pack),Plain bagels 6 count,4.98,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/21/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.15,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/24/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.1,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/27/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.18,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/24/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.14,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/21/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.27,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/25/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.29,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/23/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.21,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,12/23/2022
3003,Bagels (6 pack),Plain bagels 6 count,5.13,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/23/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.21,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/22/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.23,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/22/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.33,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/26/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.29,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/30/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.31,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/29/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.17,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/2/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.3,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/2/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.27,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/4/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.26,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/1/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.3,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/29/2023
3003,Bagels (6 pack),Plain bagels 6 count,5.53,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/2/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.54,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/5/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.3,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/7/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.36,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/6/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.55,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/7/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.59,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/10/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.36,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/8/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.35,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/5/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.57,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/8/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.39,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/10/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.42,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/11/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.43,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,12/9/2024
3003,Bagels (6 pack),Plain bagels 6 count,5.46,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/7/2025
3003,Bagels (6 pack),Plain bagels 6 count,5.45,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/9/2025
3003,Bagels (6 pack),Plain bagels 6 count,5.65,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/13/2025
3003,Bagels (6 pack),Plain bagels 6 count,5.64,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/13/2025
3003,Bagels (6 pack),Plain bagels 6 count,5.66,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/15/2025
3003,Bagels (6 pack),Plain bagels 6 count,5.6,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/19/2025
3003,Bagels (6 pack),Plain bagels 6 count,5.54,Walmart,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/24/2025
13003,Bagels (6 pack),Plain bagels 6 count,5.3,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/15/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.34,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/15/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.2,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/18/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.24,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/20/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.24,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/21/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.43,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/24/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.26,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/27/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.26,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/24/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.4,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/21/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.36,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/25/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.52,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/23/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.4,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,12/23/2022
13003,Bagels (6 pack),Plain bagels 6 count,5.48,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/23/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.52,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/22/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.38,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/22/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.48,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/26/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.51,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/30/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.7,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/29/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.63,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/2/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.73,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/2/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.6,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/4/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.51,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/1/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.77,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/29/2023
13003,Bagels (6 pack),Plain bagels 6 count,5.6,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/2/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.68,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/5/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.85,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/7/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.75,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/6/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.69,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/7/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.64,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/10/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.71,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/8/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.91,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/5/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.8,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/8/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.67,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/10/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.97,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/11/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.76,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,12/9/2024
13003,Bagels (6 pack),Plain bagels 6 count,5.7,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/7/2025
13003,Bagels (6 pack),Plain bagels 6 count,5.8,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/9/2025
13003,Bagels (6 pack),Plain bagels 6 count,5.85,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/13/2025
13003,Bagels (6 pack),Plain bagels 6 count,5.83,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/13/2025
13003,Bagels (6 pack),Plain bagels 6 count,6.06,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/15/2025
13003,Bagels (6 pack),Plain bagels 6 count,5.84,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/19/2025
13003,Bagels (6 pack),Plain bagels 6 count,5.89,Loblaws,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/24/2025
23003,Bagels (6 pack),Plain bagels 6 count,4.86,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/15/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.66,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/15/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.65,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/18/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.93,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/20/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.75,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/21/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.87,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/24/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.83,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/27/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.79,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/24/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.77,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/21/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.9,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/25/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.88,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/23/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.86,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,12/23/2022
23003,Bagels (6 pack),Plain bagels 6 count,4.82,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/23/2023
23003,Bagels (6 pack),Plain bagels 6 count,5,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/22/2023
23003,Bagels (6 pack),Plain bagels 6 count,4.96,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/22/2023
23003,Bagels (6 pack),Plain bagels 6 count,4.91,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/26/2023
23003,Bagels (6 pack),Plain bagels 6 count,5.1,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/30/2023
23003,Bagels (6 pack),Plain bagels 6 count,5.12,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/29/2023
23003,Bagels (6 pack),Plain bagels 6 count,4.96,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/2/2023
23003,Bagels (6 pack),Plain bagels 6 count,5.02,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/2/2023
23003,Bagels (6 pack),Plain bagels 6 count,5,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/4/2023
23003,Bagels (6 pack),Plain bagels 6 count,5.11,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/1/2023
23003,Bagels (6 pack),Plain bagels 6 count,5.03,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/29/2023
23003,Bagels (6 pack),Plain bagels 6 count,5.21,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/2/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.22,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/5/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.17,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/7/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.1,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/6/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.25,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/7/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.11,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/10/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.12,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/8/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.27,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,8/5/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.15,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,9/8/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.28,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,10/10/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.27,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,11/11/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.29,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,12/9/2024
23003,Bagels (6 pack),Plain bagels 6 count,5.3,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,1/7/2025
23003,Bagels (6 pack),Plain bagels 6 count,5.35,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,2/9/2025
23003,Bagels (6 pack),Plain bagels 6 count,5.44,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,3/13/2025
23003,Bagels (6 pack),Plain bagels 6 count,5.43,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,4/13/2025
23003,Bagels (6 pack),Plain bagels 6 count,5.45,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,5/15/2025
23003,Bagels (6 pack),Plain bagels 6 count,5.43,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,6/19/2025
23003,Bagels (6 pack),Plain bagels 6 count,5.39,Costco,"groceries,bakery,breakfast",https://example.com/bagels-(6-pack).jpg,7/24/2025
3004,Croissants (6 pack),Butter croissants 6 count,6.05,Walmart,"groceries,bakery,breakfast",https://example.com/croissants-(6-pack).jpg,1/15/2022
3004,Croissants (6 pack),Butter croissants 6 count,6.08,Walmart,"groceries,bakery,breakfast",https://example.com/croissants-(6-pack).jpg,2/15/2022
3004,Croissants (6 pack),Butter croissants 6 count,6.11,Walmart,"groceries,bakery,breakfast",https://example.com/croissants-(6-pack).jpg,3/18/2022
